Edital,Unidade,Título,Vertente,Orientador,Total de Bolsa
2023,ESALQ,Contribuição de bioporos em sistema plantio direto para a mitigação de estresse hídrico e mecânico ao alongamento radicular de soja e milho,Pesquisa,Moacir Tuzzin de Moraes,1
2023,ESALQ,Contribuições ao Movimento Tô Aqui: agroecologia e enfrentamento da insegurança alimentar em Piracicaba,Cultura e Extensão,Taitiâny Karita Bonzanini Minetto,1
2023,ESALQ,Contribuições para formação socioambiental de professores da rede pública de Piracicaba e Região,Cultura e Extensão,Taitiâny Karita Bonzanini Minetto,2
2023,ESALQ,CONTRIBUIÇÕES PARA OS PROCESSOS DE EDUCAÇÃO AMBIENTAL REALIZADOS NO MUNICÍPIO DE PIRACICABA,Cultura e Extensão,Evaristo Marzabal Neves,1
2023,ESALQ,Controle biológico de fitopatógenos por microrganismos isolados de área de agricultura urbana.,Pesquisa,Sergio Florentino Pascholati,1
2023,ESALQ,Criação e acompanhamento de indicadores de resíduos para o campus  Luiz de Queiroz,Cultura e Extensão,Miguel Cooper,1
2023,ESALQ,Curadoria da coleção do Museu de Entomologia  Luiz de Queiroz    MELQ como ferramenta de aprendizado da taxonomia de insetos,Cultura e Extensão,Marcoandre Savaris,1
2023,ESALQ,Curso  Pré-Cálculo : 7  edição,Ensino,Marcelo Andrade da Silva,1
2023,ESALQ,Danos Mecânicos e Recobrimentos Comestíveis em Citros: Estratégias para Preservação da Qualidade e Prolongamento da Vida Útil,Pesquisa,Angelo Pedro Jacomino,1
2023,ESALQ,Degradabilidade in situ de coprodutos oriundos da produção de bioetanol a partir de milho,Pesquisa,Flavio Augusto Portela Santos,1
2023,ESALQ,"DEMETRA
Extensão universitária na disseminação de conhecimento sobre conservação e higiene de alimentos na comunidade Renascer em Piracicaba-SP",Cultura e Extensão,Karina Soledad Maldonado Molina,3
2023,ESALQ,DENDROCRONOLOGIA APLICADA À ECOLOGIA DA RESTAURAÇÃO: DINÂMICA DE CRESCIMENTO E DE FIXAÇÃO DE CARBONO EM PLANTIOS NO BIOMA MATA ATLÂNTICA,Pesquisa,Mario Tommasiello Filho,1
2023,ESALQ,Desenvolvimento de materiais didáticos de arte-educação no Museu  Luiz de Queiroz  - Esalq/USP,Cultura e Extensão,Rosebelly Nunes Marques,2
2023,ESALQ,Desenvolvimento de materiais didáticos de estatística aplicados à Ciências Agrárias,Ensino,Fábio Prataviera,1
2023,ESALQ,Desenvolvimento de um aplicativo para análises de delineamentos experimentais usados no melhoramento genético,Pesquisa,Antonio Augusto Franco Garcia,1
2023,ESALQ,DESENVOLVIMENTO DE UMA CARTILHA AOS PRODUTORES RURAIS SOBRE O USO DE MANEJO DE MICORRIZAS NA AGRICULTURA,Cultura e Extensão,Fernando Dini Andreote,1
2023,ESALQ,Desenvolvimento do saber ambiental no âmbito da ensino-aprendizagem do Programa Universitário de Educação Ambiental para o Campus Luiz de Queiroz,Cultura e Extensão,Taciana Villela Savian,1
2023,ESALQ,Desenvolvimento e validação de Kit de campo para avaliação da saúde do solo ( SOHMA kit ) em diferentes condições edafoclimáticas,Pesquisa,Maurício Roberto Cherubin,1
2023,ESALQ,"Desenvolvimento sustentável e indicações geográficas: Indicações geográficas, relação custo benefício para agroalimentos e difusão da prática",Pesquisa,Karina Soledad Maldonado Molina,1
2023,ESALQ,Desenvolvimento territorial do Quilombo de Itamambuca,Cultura e Extensão,Edson José Vidal da Silva,1
2023,ESALQ,Detecção de hidromorfismo em solos de áreas agrícolas via dados de observação da terra,Pesquisa,Jose Alexandre Melo Dematte,1
2023,ESALQ,"DIAGNÓSTICOS DE RESÍDUOS SÓLIDOS
DOMICILIARES NA ÁREA RURAL DO MUNICÍPIO DE PIRACICABA, SP",Cultura e Extensão,Adriana Maria Nolasco,1
2023,ESALQ,Direitos humanos e comunidade LGBTQIA + na Escola Superior de Agricultura  Luiz de Queiroz : consolidando ações inclusivas,Cultura e Extensão,Paulo Eduardo Moruzzi Marques,1
2023,ESALQ,"Disseminação democrática de informações sobre produção animal, com ênfase em eficiência reprodutiva",Cultura e Extensão,Roberto Sartori Filho,1
2023,ESALQ,DO CAMPO À FEIRA: CAPACITANDO FEIRANTES E CONSUMIDORES NAS BOAS PRATICAS NO MANUSEIO DE ALIMENTOS,Cultura e Extensão,Ricardo Alfredo Kluge,1
2023,ESALQ,"Educação Ambiental na Estação Experimental de Tupi, em Piracicaba/SP",Cultura e Extensão,Marcos Sorrentino,2
2023,ESALQ,EDUCAÇÃO AMBIENTAL: A DESMISTIFICAÇÃO DE ANIMAIS SILVESTRES,Cultura e Extensão,Vânia Galindo Massabni,1
2023,ESALQ,Educação Profissional e Noções sobre Planejamento de Carreira para mulheres em situação de violência,Cultura e Extensão,Heliani Berlato dos Santos,6
2023,ESALQ,Efeito da etapa de vaporização dos cavacos no processo Lo-Solids  de polpação de Eucalyptus urophylla x Eucalyptus grandis e Corymbia citriodora,Pesquisa,Francides Gomes da Silva Junior,1
2023,ESALQ,Efeito do tempo em temperatura ambiente ou sob refrigeração na contagem total em placa de colostro bovino,Pesquisa,Carla Maris Machado Bittar,1
2023,ESALQ,Efeito Feedback Positivo: análise da concentração de vapor d água na atmosfera e consequências climáticas em Piracicaba   SP.,Pesquisa,Felipe Gustavo Pilau,1
2023,ESALQ,EFEITOS DO TIPO DE MUDA SOBRE CARACTERÍSTICAS ESTRUTURAIS DE DOSSÉIS DE CAPIM TIFTON 85 DURANTE A FASE DE ESTABELECIMENTO DO PASTO,Pesquisa,Carlos Guilherme Silveira Pedreira,1
2023,ESALQ,Elaboração da plataforma de coleta de dados para geração do inventário de emissões de GEE do campus da ESALQ-USP,Pesquisa,Carlos Eduardo Pellegrino Cerri,1
2023,ESALQ,Elaboração de cursos de curta duração sobre Zootecnia de Precisão e Bem-Estar animal nas principais cadeias produtivas,Ensino,Késia Oliveira da Silva Miranda,2
2023,ESALQ,Elaboração de ebook sobre Zootecnia de Precisão 4.0 e Bem-Estar animal nas principais cadeias produtivas,Cultura e Extensão,Késia Oliveira da Silva Miranda,1
2023,ESALQ,Elaboração de iogurte com geleia de Cambuci: abordagem tecnológica e de inovação,Pesquisa,Aline Silva Mello Cesar,1
2023,ESALQ,Elaboração do Boletim Equonômico  - Olhar econômico da equideoculura,Cultura e Extensão,Roberto Arruda de Souza Lima,1
2023,ESALQ,Elaboração e Aplicação de Jogos aplicados aos conteúdos de Ciências da Natureza,Pesquisa,Rosebelly Nunes Marques,1
2023,ESALQ,Eletromobilidade e biocombustíveis como caminhos de política energética e ambiental: uma revisão sistemática da literatura,Pesquisa,Nicole Renno Castro,1
2023,ESALQ,Eletrônica aplicada ao desenvolvimento de ambientes inteligentes de cultivo protegido: Apresentação compacta de inúmeras possibilidades,Pesquisa,Fernando Campos Mendonça,1
2023,ESALQ,Ensino de Bem-estar Animal na Rede Pública e Privada: Levando e formando conceitos além das fronteiras da Universidade,Cultura e Extensão,Iran Jose Oliveira da Silva,1
2023,ESALQ,Entomologia como Ferramenta de Integração Universidade e Ensino Fundamental e Médio,Cultura e Extensão,Alberto Soares Correa,1
2023,ESALQ,Espaço Educador  Casa do Bem Viver : um espaço na ESALQ-USP como ferramenta para a construção de comunidades sustentáveis,Ensino,Ana Dionisia da Luz Coelho Novembre,2
2023,ESALQ,Espaços naturais públicos: melhoria das condições ambientais para uso didático e da população. Fase VIII,Cultura e Extensão,Teresa Cristina Magro Lindenkamp,2
2023,ESALQ,Especiarias e temperos desidratados: uma abordagem microbiológica e de saúde pública,Pesquisa,Daniele Fernanda Maffei,1
2023,ESALQ,Estabelecimento de condições de cultivo de Nicotiana benthamiana para experimentos de agroinfiltração,Pesquisa,Paulo Jose Pereira Lima Teixeira,1
2023,ESALQ,Estabelecimento de Rhizophagus clarus em sistema radicular de milho em diferentes usos do solo,Pesquisa,Fernando Dini Andreote,1
2023,ESALQ,Estatística Experimental com Aplicações em R,Ensino,Renata Alcarde Sermarini,1
2023,ESALQ,Estimativa de produtividade de pastagem utilizando sensor multiespectral embarcado em aeronave remotamente pilotada,Pesquisa,Peterson Ricardo Fiorio,1
2023,ESALQ,Estratégias de investimento e eficiência de mercado durante a pandemia de Covid-19.,Pesquisa,Daniel Ferreira Caixe,1
2023,ESALQ,ESTRATÉGIAS TECNOLÓGICAS E SENSORIAIS PARA REDUÇÃO DE SÓDIO EM PRODUTOS CÁRNEOS,Pesquisa,Carmen Josefina Contreras Castillo,1
2023,ESALQ,Estudo da biodisponibilidade de fósforo proveniente de grãos de café verde,Pesquisa,Wanessa Melchert Mattos,1
2023,ESALQ,Estudo da viabilidade de produção de grappa no sudeste do Brasil,Pesquisa,Andre Ricardo Alcarde,1
2023,ESALQ,ESTUDO DO COMPORTAMENTO DO EFEITO SINERGÉTICO ENTRE ADUBAÇAO ORGÂNICA E MINERAL NA CULTURA DA SOJA,Pesquisa,Cristian Marcelo Villegas Lobos,1
2023,ESALQ,Estudo Microrganismos e seus Metabólitos Secundários no controle de Phakopsora pachyrhizi causador de ferrugem na soja,Pesquisa,Simone Possedente de Lira,1
2023,ESALQ,"Estudo, catalogação, revisão e digitalização do acervo do Museu  Luiz de Queiroz  atrelado a história da Esalq/USP e as ciências agrárias",Cultura e Extensão,Sônia Maria De Stefano Piedade,1
2023,ESALQ,Evasão dos jovens no meio rural brasileiro: Desafios e perspectivas para a promoção do desenvolvimento rural sustentável e inclusivo.,Pesquisa,Maria Elisa de Paula Eduardo Garavello,1
2023,ESALQ,EXPOSIÇÃO VIRTUAL DE SOLOS DO ESTADO DE SÃO PAULO,Cultura e Extensão,Tiago Osorio Ferreira,2
2023,ESALQ,Extensão e pesquisa no Borboletário do Departamento de Entomologia e Acarologia,Cultura e Extensão,Jose Mauricio Simoes Bento,1
2023,ESALQ,Extração assistida por micro-ondas de compostos fenólicos totais influenciados pela torrefação,Pesquisa,Wanessa Melchert Mattos,1
2023,ESALQ,Ferramentas para o avanço da cadeia produtiva da cachaça: inovações em fermentação,Pesquisa,Andre Ricardo Alcarde,1
2023,ESALQ,FertiCana - Desenvolvimento de mudas pré-brotadas de cana-de-açúcar submetidas ao estresse por déficit hídrico e a diferentes níveis de vinhaça,Pesquisa,Fernando Campos Mendonça,1
2023,ESALQ,Fertilizante organomineral a partir de lodo de esgoto: alternativa sustentável para o cultivo de soja e milho safrinha no Cerrado,Pesquisa,Jussara Borges Regitano,1
2023,ESALQ,FISIOLOGIA E QUALIDADE PÓS-COLHEITA DO TOMATE CULTIVADO SOB DIFERENTES LÂMINAS DE IRRIGAÇÃO E FOTOPROTETOR,Pesquisa,Sergio Nascimento Duarte,1
2023,ESALQ,Florestas do Futuro: Educação ambiental e formação cidadã,Cultura e Extensão,Pedro Henrique Santin Brancalion,2
2023,ESALQ,Florestas e Bem estar Humano,Pesquisa,Teresa Cristina Magro Lindenkamp,1
2023,ESALQ,Gerenciamento de resíduos sólidos e educação ambiental como instrumentos de aproximação da EECFI com a população do município,Cultura e Extensão,Sergio Nascimento Duarte,2
2023,ESALQ,"Graduandos divulgando conhecimento sobre a 
Genética de Plantas Medicinais 2023-2024",Cultura e Extensão,Claudia Barros Monteiro Vitorello,2
2023,ESALQ,"Horta, lavoura e criação: Um laboratório agroecológico ao ar livre",Ensino,Carlos Armênio Khatounian,2
2023,ESALQ,Impacto do uso de plantas de cobertura na entrelinha de café na qualidade do solo,Pesquisa,Moacir Tuzzin de Moraes,1
2023,ESALQ,Implantação de um programa de Mentoria e Tutoria para os alunos do curso de Gestão Ambiental da ESALQ/USP,Ensino,Taciana Villela Savian,2
2023,ESALQ,INCENTIVO À LEITURA: CIRCULANDO LIVROS E SABERES,Cultura e Extensão,Jaime Aparecido Bertoluci,2
2023,ESALQ,Incentivo à Mobilidade Sustentável no Campus Luiz de Queiroz,Cultura e Extensão,Ciro Abbud Righi,1
2023,ESALQ,INDICADORES DE DESEMPENHO NA GESTÃO DE AGTECHS: ANÁLISE E PROPOSTA À LUZ DA PRÁTICA DE BUSINESS INTELLIGENCE,Pesquisa,Catarina Barbosa Careta,1
2023,ESALQ,Influência do Marketing nas escolhas dos estilos Fast e Slow Fashion,Pesquisa,Eduardo Eugenio Spers,1
2023,ESALQ,INFORMAÇÕES CORRETAS À SOCIEDADE SOBRE ALIMENTOS FUNCIONAIS E SEUS BENEFÍCIOS À SAÚDE ELABORAÇÃO DE MATERIAL DIGITAL,Cultura e Extensão,Aline Silva Mello Cesar,2
2023,ESALQ,Informatização e digitalização dos acervos do Herbário do Departamento de Ciências Biológicas da ESALQ,Pesquisa,Vinicius Castro Souza,1
2023,ESALQ,Inovação legislativa no ordenamento jurídico brasileiro,Pesquisa,Andres Felipe Thiago Selingardi Guardia,1
2023,ESALQ,Intemperismo acelerado de rochas básicas em solos tropicais: Lisímetros em bancada no campo,Pesquisa,Antonio Carlos de Azevedo,1
2023,ESALQ,Intemperismo acelerado de rochas básicas em solos tropicais: Lisímetros em casa de vegetação,Pesquisa,Antonio Carlos de Azevedo,1
2023,ESALQ,Interação entre microrganismos e fontes fosfatadas promovendo o crescimento da cana-de-açúcar e biodisponibilidade de fósforo no solo,Pesquisa,Paulo Sergio Pavinato,1
2023,ESALQ,Intervenção Educativa como Ferramenta da Gestão de Resíduos Sólidos no campus  Luiz de Queiroz,Cultura e Extensão,Carlos Eduardo Pellegrino Cerri,2
2023,ESALQ,IRRIGAÇÃO DEFICITÁRIA COMO PROPOSTA DE ECONOMIA DE RECURSOS HÍDRICOS NA PRODUÇÃO DE TOMATE (consolidado - continuidade do projeto),Pesquisa,Patricia Angélica Alves Marques,1
2023,ESALQ,"Jardim do Museu de Ciências, Educação e Artes  Luiz de Queiroz  (ESALQ-USP): Preservação do Patrimônio Histórico-Paisagístico para a Comunidade",Cultura e Extensão,Claudia Fabrino Machado Mattiuz,3
2023,ESALQ,"Levantamento de plantas hospedeiras de Clastoptera sp. (Hemiptera: Clastopteridae), possível vetor de Xylella fastidiosa em oliveira.",Pesquisa,Joao Roberto Spotti Lopes,1
2023,ESALQ,Levantamento do número e distribuição de equídeos no Brasil,Pesquisa,Roberto Arruda de Souza Lima,1
2023,ESALQ,Levantamento e avaliação das macrófitas aquáticas do campus USP  Luiz de Queiroz,Pesquisa,Flávio Bertin Gandara Mendes,1
2023,ESALQ,Levantamento e Monitoramento da Avifauna no Parque Ecológico Cornélio Pires em Tietê/SP,Cultura e Extensão,Taciana Villela Savian,1
2023,ESALQ,"MANUTENÇÃO DE BANCO DE GERMOPLASMA, CAMPO DIDÁTICO E EXPERIMENTAL E ANÁLISE DA PRODUÇÃO DE FRUTAS NATIVAS: SAFRA 2023/2024",Ensino,Angelo Pedro Jacomino,2
2023,ESALQ,Marketing e produção de Conteúdo: Coordenação dos Boletins MarkEsalq,Cultura e Extensão,Eduardo Eugenio Spers,1
2023,ESALQ,Métodos de aeração durante a compostagem termofílica de lodo de esgoto: efeitos no sistema solo-planta-microrganismos,Pesquisa,Jussara Borges Regitano,1
2023,ESALQ,Microrganismos no controle de Colletotrichum falcatum causador de Podridão-vermelha na cana-de-açucar,Pesquisa,Simone Possedente de Lira,1
2023,ESALQ,Minimização de Resíduos no Restaurante Universitário do Campus  Luiz de Queiroz  e suas interfaces com a comunidade externa,Cultura e Extensão,Carlos Eduardo de Freitas Vian,3
2023,ESALQ,Modelagem estatística do estoque de carbono florestal,Pesquisa,Fábio Prataviera,1
2023,ESALQ,Monitoramento agrometeorológico automático com disponibilização de dados em tempo real no campus da ESALQ/USP Piracicaba,Cultura e Extensão,Felipe Gustavo Pilau,1
2023,ESALQ,"Monitoramento da Qualidade da Água dos lagos, nascentes e do Ribeirão Água Branca no Parque Ecológico Cornélio Pires, em Tietê SP",Cultura e Extensão,Sergio Nascimento Duarte,2
2023,ESALQ,"Monitoramento da suscetibilidade da cigarrinha-do-milho, Dalbulus maidis (Hemiptera: Cicadellidae), a inseticidas inibidores da acetilcolinesterase",Pesquisa,Celso Omoto,1
2023,ESALQ,Monitoramento populacional de quatis (Nasua nasua) no campus USP  Luiz de Queiroz,Pesquisa,Katia Maria Paschoaletto Micchi de Barros Ferraz,1
2023,ESALQ,Mulheres que alimentam cidades: as mulheres como agentes de mudanças na transição para uma cidade mais sustentável,Cultura e Extensão,Ana Dionisia da Luz Coelho Novembre,3
2023,ESALQ,Níveis de grãos secos de destilaria com solúveis (DDGS) em dietas para bovinos em terminação,Pesquisa,Flavio Augusto Portela Santos,1
2023,ESALQ,Nova versão do software Adulanço para análise de distribuição transversal de materiais,Pesquisa,Jose Paulo Molin,1
2023,ESALQ,O Atual Conhecimento da Vegetação Brasileira,Pesquisa,Renato Augusto Ferreira de Lima,1
2023,ESALQ,O efeito da luz no ritmo circadiano de Atta sexdens (Hymenoptera: Formicidae),Pesquisa,Jose Mauricio Simoes Bento,1
2023,ESALQ,O PROGRAMA RESIDÊNCIAS PEDAGÓGICA NA LICENCIATURA EM CIÊNCIAS AGRÁRIAS:  ESPAÇOS FORMATIVOS INTEGRADOS APROXIMANDO UNIVERSIDADE E ESCOLA,Ensino,Karina Soledad Maldonado Molina,2
2023,ESALQ,O uso de Bacillus subtilis e Bacillus megaterium na cultura da soja para aumento de eficiência da adubação fosfatada,Pesquisa,Fernando Dini Andreote,1
2023,ESALQ,Observação de aves para não-observadores: promovendo a Ciência Cidadã e a Coexistência,Cultura e Extensão,Katia Maria Paschoaletto Micchi de Barros Ferraz,1
2023,ESALQ,Observatório Econômico e Social de Região Metropolitana de Piracicaba: contribuição para a análise das Funções Públicas de Interesse Comum da RMP,Pesquisa,Eliana Tadeu Terci,1
2023,ESALQ,Obtenção de sequências longas de DNA do genoma de Neophysopella tropicalis utilizando a plataforma Oxford Nanopore - continuação,Pesquisa,Claudia Barros Monteiro Vitorello,1
2023,ESALQ,Participação ativa dos alunos na difusão do conhecimento por meio das atividades de Cultua e Extensão Universitária,Cultura e Extensão,Iran Jose Oliveira da Silva,2
2023,ESALQ,"Patogenicidade de Cordyceps fumosorosea a Macugonalia leucomelas (Hemiptera: Cicadellinae), inseto vetor de Xylella fastidiosa",Pesquisa,Joao Roberto Spotti Lopes,1
2023,ESALQ,"Pequenos mamíferos não voadores (Didelphimorphia e Rodentia) do Rio Ji-Paraná e do Alto Rio Madeira, leste de Rondônia: uma abordagem morfológica",Pesquisa,Alexandre Reis Percequillo,1
2023,ESALQ,"Pequenos mamíferos não voadores (Mammalia: Didelphimorphia e Rodentia) da Bacia do Rio Ji-Paraná, leste de Rondônia: uma abordagem molecular",Pesquisa,Alexandre Reis Percequillo,1
2023,ESALQ,"Percepções sobre inovação no Departamento de Economia, Administração e Sociologia da Esalq: um estudo qualitativo",Pesquisa,Antonio Ribeiro de Almeida Junior,1
2023,ESALQ,Planejamento e Ações para a Melhoria da Eficiência Energética do Campus  Luiz de Queiroz,Pesquisa,Thiago Liborio Romanelli,1
2023,ESALQ,"Plantar, colher e formar: a elaboração do  Jardim crítico  em escolas públicas",Ensino,Vânia Galindo Massabni,2
2023,ESALQ,PodCast PACES - Projetando agricultura compromissada em sustentabilidade,Cultura e Extensão,Moacir Tuzzin de Moraes,1
2023,ESALQ,Potencial de predação de ácaros predadores Mesostigmata edáficos,Pesquisa,Raphael de Campos Castilho,1
2023,ESALQ,POTENCIAL DENDROCRONOLÓGICO DE TACHIGALI spp. - UMA ABORDAGEM ECOLÓGICA DE DUAS ESPÉCIES DA AMAZÔNIA CENTRAL,Pesquisa,Mario Tommasiello Filho,1
2023,ESALQ,Práticas integradas como apoio às disciplinas de LCF 0678 - Manejo de Bacias Hidrográficas e LCF-0790   ECOHIDROLOGIA E MANEJO DE FLORESTAS RIPÁRIAS,Ensino,Silvio Frosini de Barros Ferraz,2
2023,ESALQ,Previsão de preços de ações: uma abordagem com aprendizado de máquina,Pesquisa,Silvio Sandoval Zocchi,1
2023,ESALQ,Produtos alternativos ao uso de cloro na sanitização de hortaliças folhosas: impacto sobre a qualidade microbiológica,Pesquisa,Daniele Fernanda Maffei,1
2023,ESALQ,"Programa de aperfeiçoamento de soft skills: Desenvolvendo liderança, comunicação e proatividade com a organização de eventos",Cultura e Extensão,Caio César Coelho Rodrigues,1
2023,ESALQ,Programa de iniciação à docência e a metodologias ativas de ensino,Ensino,Caio César Coelho Rodrigues,1
2023,ESALQ,Programa de iniciação à pesquisa qualitativa em estratégias de não-mercado,Pesquisa,Caio César Coelho Rodrigues,1
2023,ESALQ,Programa Permanente de Visitas Monitoradas ao Museu  Luiz de Queiroz    Esalq/USP,Cultura e Extensão,Sônia Maria De Stefano Piedade,4
2023,ESALQ,Programa Permanente de Visitas Monitoradas e Desenvolvimento de Metodologias Ativas no Clube de Ciências - Museu  Luiz de Queiroz,Cultura e Extensão,Rosebelly Nunes Marques,5
2023,ESALQ,Programação genética para a aprendizagem de índices na classificação de áreas com cana-de-açúcar,Pesquisa,Marcelo Andrade da Silva,1
2023,ESALQ,PROJETO ARETE: Orientação profissional para jovens com deficiência visual atendidos pela Avistar.,Cultura e Extensão,Luciano Mendes,1
2023,ESALQ,"PROJETO BAOBÁS: FORTALECENDO A HISTÓRIA NEGRA E A LUTA
ANTIRRACISTA NA ESALQ-USP",Cultura e Extensão,Antonio Ribeiro de Almeida Junior,1
2023,ESALQ,Projeto de Cultura e Extensão: Compostagem como uma ferramenta pedagógica e de apoio associada à agroecologia e a população local.,Cultura e Extensão,Marcos Yassuo Kamogawa,2
2023,ESALQ,Projeto de ensino: Compostagem de resíduos orgânicos no campus  Luiz de Queiroz : Ferramenta pedagógica transdisciplinar.,Ensino,Marcos Yassuo Kamogawa,2
2023,ESALQ,PROJETO DE INCENTIVO A MORADIAS SUSTENTÁVEIS,Cultura e Extensão,Evaristo Marzabal Neves,1
2023,ESALQ,Projeto de Pesquisa: Investigação da compostagem: Análise do processo sob diferentes variáveis.,Pesquisa,Marcos Yassuo Kamogawa,1
2023,ESALQ,Projeto de recuperação da coleção de frutos secos e de sementes do departamento de Ciências Biológicas da ESALQ   fase 1,Ensino,Beatriz Appezzato da Gloria,2
2023,ESALQ,"Projeto Vizinhos Silvestres: coexistência com a fauna no campus USP  Luiz de Queiroz  e no município de Piracicaba, SP",Pesquisa,Katia Maria Paschoaletto Micchi de Barros Ferraz,1
2023,ESALQ,Promoção de crescimento e tolerância ao estresse hídrico em plântulas de eucalipto por diferentes isolados fúngicos ectomicorrízicos.,Pesquisa,José Leonardo de Moraes Gonçalves,1
2023,ESALQ,"Propagação in vitro de taioba (Xanthosoma taioba E.G. Gonç.), uma hortícola tradicional com potencial de cultivo no espaço.",Pesquisa,Paulo Hercílio Viegas Rodrigues,1
2023,ESALQ,Prospecção de microrganismos para desenvolvimento de bioinsumos inovadores,Pesquisa,Italo Delalibera Junior,1
2023,ESALQ,PSA na região metropolitana de Piracicaba,Pesquisa,Odaléia Telles Marcondes Machado Queiroz,1
2023,ESALQ,Redução de categorias de resposta de itens em modelos da TRI,Pesquisa,Marcelo Andrade da Silva,1
2023,ESALQ,Relação planta hospedeira - Myzus persicae como fonte de variação no comportamento de seleção hospedeira do parasitoide Diaeretiella rapae,Pesquisa,Fernando Luis Consoli,1
2023,ESALQ,Remuneração a produtores em programas de descarbonização: uma comparação internacional,Pesquisa,Nicole Renno Castro,1
2023,ESALQ,Respostas comportamentais em formigas cortadeiras influenciadas por feromônios de alarme e hidrocarbonetos cuticulares de formigas de correição,Pesquisa,Wesley Augusto Conde Godoy,1
2023,ESALQ,Sensoriamento hiperespectral como ferramenta para o monitoramento do Ácaro-rajado (Tetranychus urticae) em soja,Pesquisa,Pedro Takao Yamamoto,1
2023,ESALQ,Sensoriamento remoto aplicado ao mapeamento de corpos de água para aplicações no ensino de estudos ambientais,Ensino,Ana Claudia dos Santos Luciano Vicente,2
2023,ESALQ,Sistema de Aprendizagem Prática de Entomologia e Sistema de Identificação Entomológica: Ferramentas Inovadoras para o Ensino de Entomologia,Ensino,Marcoandre Savaris,1
2023,ESALQ,SUBSTITUIÇÃO DE UM POVOAMENTO DE LEUCENA POR UMA AGROFLORESTA COM FRUTÍFERAS NATIVAS: UM ESTUDO DE CASO EM PIRACICABA - SP,Cultura e Extensão,Angelo Pedro Jacomino,3
2023,ESALQ,TECNOLOGIAS SOCIAIS NO PROCESSO DE TRANSIÇÃO SUSTENTÁVEL NA ESTAÇÃO EXPERIMENTAL DE CIÊNCIAS FLORESTAIS DE ITATINGA,Cultura e Extensão,Adalmir Leonidio,2
2023,ESALQ,TRILHAS INTERPRETATIVAS E ANÁLISE DA PERCEPÇÃO DE BEM-ESTAR HUMANO NA ESTAÇÃO ECOLÓGICA DE IBICATU,Cultura e Extensão,Teresa Cristina Magro Lindenkamp,1
2023,ESALQ,Uso de imagens de satélite para estimativa do índice de área foliar (IAF) da cana-de-açúcar,Pesquisa,Ana Claudia dos Santos Luciano Vicente,1
2023,ESALQ,Uso de sensores eletrônicos para estimativa da dinâmica da água e potássio no solo,Pesquisa,Jarbas Honorio de Miranda,1
2023,ESALQ,Utilização de resíduos aquícolas como fonte de nitrogênio para a melhora da eficiência da vermicompostagem de resíduos orgânicos de restaurantes,Pesquisa,Brunno da Silva Cerozi,1
2023,ESALQ,Utilização de resíduos de poda do campus  Luiz de Queiroz  em mobiliário e equipamentos urbanos para o Parque Phillipe Westin Cabral Vasconcelos,Cultura e Extensão,Adriana Maria Nolasco,3
2023,ESALQ,Utilização de sensores Arduino na silvicultura urbana,Pesquisa,Luciana Duque Silva,1
2023,ESALQ,Validação de dosagem de progesterona circulante em bovinos pela técnica de quimioluminescência.,Pesquisa,Roberto Sartori Filho,1
2023,ESALQ,Validação in vitro do gene Gtf2h1 identificado em associação a área de olho de lombo bovino,Pesquisa,Luiz Lehmann Coutinho,1
2023,ESALQ,Variabilidade espaço-temporal da chuva e da umidade do solo em área de produção agrícola: uso de dados de superfície e orbitais,Pesquisa,Felipe Gustavo Pilau,1
2023,ESALQ,VERDE PERTO : NÚCLEO DE EDUCAÇÃO AMBIENTAL INFANTOJUVENIL SOBRE ECOLOGIA FLORESTAL,Cultura e Extensão,Ricardo Ribeiro Rodrigues,2
2023,ESALQ,Vivência Coral na ESALQ,Cultura e Extensão,Sônia Maria De Stefano Piedade,2
2023,ESALQ,Vivências em Educação Ambiental e Resíduos Sólidos: formação de agentes multiplicadores,Cultura e Extensão,Evaristo Marzabal Neves,1
2023,FAU,(Projeto A) Ressignificação de embalagens plásticas: desenvolvimento de sistema componível de fôrmas para sistema construtivo de habitação popular,Pesquisa,Gustavo Orlando Fudaba Curcio,1
2023,FAU,(Projeto B) Ressignificação de embalagens plásticas: desenvolvimento de sistema componível de fôrmas para sistema construtivo de habitação popular,Pesquisa,Tatiana Sakurai,1
2023,FAU,A Biblioteca da FAUUSP   Interfaces com seus públicos,Cultura e Extensão,Eduardo Augusto Costa,3
2023,FAU,"A QUESTÃO URBANO-AMBIENTAL E A GOVERNANÇA METROPOLITANA E MULTINÍVEL: ESCALAS E SISTEMAS DE PLANEJAMENTO URBANO EM SÃO PAULO, RANDSTAD E VALE DO RUHR",Pesquisa,Luciana de Oliveira Royer,1
2023,FAU,A RELEVÂNCIA DA QUALIDADE ACÚSTICA PARA A INTERPRETAÇÃO DA ARTE EM MUSEUS PAULISTAS: REVISÃO SISTEMÁTICA DA LITERATURA,Pesquisa,Ranny Loureiro Xavier Nascimento Michalski,1
2023,FAU,A REVOLUÇÃO CONSTITUCIONALISTA DE 1932 E A PRODUÇÃO DE IMAGINÁRIOS,Pesquisa,Eduardo Augusto Costa,1
2023,FAU,Amazônia na FAU USP / FAU USP na Amazônia III. Cartografia alternativa e comunidades tradicionais na região do Parque Estadual Monte Alegre no Pará,Ensino,Renata Maria de Almeida Martins,2
