Edital,Unidade,Título,Vertente,Orientador,Total de Bolsa
2024,EESC,Realização de atividades de tutoria acadêmica  para os alunos dos cursos de Eletrônica e Automação da EESC,Ensino,Vilma Alves de Oliveira,1
2024,EESC,Remoção de fármacos em água utilizando carvão ativado em pó e avaliação da ecotoxicidade,Pesquisa,Evaldo Luiz Gaeta Espindola,1
2024,EESC,Reutilização de Vasos Compósitos Cilíndricos de Foguetes Pequena Escala,Pesquisa,José Ricardo Tarpani,1
2024,EESC,Sobre a Infraestrutura dos Laboratórios de Pesquisa da EESC: Um Mapeamento do Cenário Atual para a Proposição de Ações de Incentivo à Inovação,Pesquisa,Edson Denner Leonel,1
2024,EESC,Título: Elas na Engenharia   Módulo Engenharia Civil: Laboratório de Topografia e de Visualização 3D de Estradas: extensão,Cultura e Extensão,Ana Paula Camargo Larocca,2
2024,EESC,Título: Elas na Engenharia   Módulo Mecânica: visualização em 3D,Cultura e Extensão,Luciana Montanari,2
2024,EESC,Trajetórias na Engenharia Ambiental: Um Guia Detalhado de Áreas de Atuação,Ensino,Lucas Tadeu Fuess,1
2024,EESC,Tratamento de Resíduos Têxteis por Gaseificação.,Pesquisa,Nivaldo Aparecido Correa,1
2024,EESC,Uso de Kit de Robótica para Ensino de Matemática e Física (6  Renovação),Cultura e Extensão,Marco Henrique Terra,1
2024,EESC,UTILIZAÇÃO DE ZEOLITAS EM SOLOS DEGRADADOS E CONTAMINADOS,Pesquisa,Valeria Guimarães Silvestre Rodrigues,1
2024,EESC,Vulnerabilidade de vias urbanas a eventos climá-ticos extremos a partir de características topográficas e morfológica,Pesquisa,André Luiz Barbosa Nunes da Cunha,1
2024,EESC e ICMC,Divulgação das pesquisas e projetos do Centro de Robótica da USP nas redes sociais e no site,Cultura e Extensão,Marcelo Becker,2
2024,EESC e ICMC,"Elaboração de Materiais Didáticos sobre Manutenção Aeronáutica
Aplicados ao GMA",Ensino,James Rojas Waterhouse,1
2024,EESC e ICMC,Estimação de Parâmetros de Modelos Equivalentes Dinâmicos de Microrredes,Pesquisa,Rodrigo Andrade Ramos,1
2024,EESC e ICMC,"ESTUDO DOS SERRILHADOS DE BORDO DE
FUGA EM PÁS EÓLICAS",Cultura e Extensão,James Rojas Waterhouse,1
2024,EESC e ICMC,Implementação de um ADC tipo Sigma-Delta utilizando Células Digitais Padrão da Tecnologia Skywater 130 nm,Pesquisa,Maximiliam Luppe,1
2024,EESC e ICMC,Laboratório de introdução à programação para alunos do ensino fundamental,Cultura e Extensão,Maximiliam Luppe,3
2024,EESC e ICMC,Novas tecnologias no ensino de disciplinas da área de Sistemas Digitais do curso de Engenharia da Computação,Ensino,Maximiliam Luppe,1
2024,EESC e ICMC,RECONHECIMENTO DE PADRÕES DO OLHAR DO CONDUTOR NO APOIO AOS ESTUDO SOBRE A SINALIZAÇÃO: UMA ANÁLISE APOIADA EM EYE-TRACKING SYSTEM e RNA,Pesquisa,Ana Paula Camargo Larocca,1
2024,EESC e ICMC,VIIA - VISAO INTELIGENTE com Inteligência Artificial (I.A.): Projeto de Pesquisa sobre Técnicas e Aplicações de Visão Computacional e Inteligente,Pesquisa,Fernando Santos Osório,1
2024,EP,A plataforma ALUMNI USP mostra o impacto da USP na sociedade basileira,Cultura e Extensão,Fernando Josepetti Fonseca,1
2024,EP,Adoção do Learning Management System no ensino superior,Ensino,Renato de Oliveira Moraes,1
2024,EP,Ambiente para simulação computacional de problemas de Mecânica Geral,Ensino,Flavius Portella Ribas Martins,1
2024,EP,Ambiente virtual de aprendizagem para Geomática,Ensino,Edvaldo Simões da Fonseca Junior,1
2024,EP,Análise da Segurança Hídrica na Aplicação Método de Regionalização Hidrológica do Estado de São Paulo no Contexto de Mudanças Climáticas,Pesquisa,Joaquin Ignacio Bonnecarrere Garcia,1
2024,EP,Análise de Ciclo de Vida de Fluido de Fraturamento Hidráulico em Reservatórios de Óleo e Gás,Pesquisa,Ronaldo Carrion,1
2024,EP,Análise de Ciclo de Vida de Fluido de Perfuração Olefínico em Perfurações Marítimas,Pesquisa,Nara Angélica Policarpo,1
2024,EP,"Análise de Confiabilidade, Disponibilidade e Mantenabilidade dos processos de descarregamento e embarque de um terminal portuário de granel sólido",Pesquisa,Renan Favarão da Silva,1
2024,EP,Análise de Instabilidade Estrutural do Casco Cilíndrico de Veículos Autônomos Submersos (AUVs),Pesquisa,Roberto Ramos Junior,1
2024,EP,Análise do Banco Nacional de Dados Gravimétricos (BNDG) com os Modelos Geopotenciais Globais,Pesquisa,Flavio Guilherme Vaz de Almeida Filho,1
2024,EP,ANÁLISE DO CICLO DE VIDA DO DESCOMISSIONAMENTO DAS LINHAS SUBMARINAS NA PRODUÇÃO DE PETRÓLEO OFFSHORE,Pesquisa,Regina Meyer Branski,1
2024,EP,APLICAÇÃO CONJUNTA DE REALIDADE VIRTUAL IMERSIVA E SIMULAÇÃO DE TRÁFEGO NO PROJETO DA INFRAESTRUTURA DE TRANSPORTES E NA OPERAÇÃO DE TRÁFEGO URBANO,Ensino,Claudio Luiz Marte,1
2024,EP,APLICAÇÃO DE MÉTODOS ATIVOS DE ENSINO NA DISCIPLINA PHA-3101  INTRODUÇÃO À ENGENHARIA AMBIENTAL,Ensino,Rachel Biancalana Costa,1
2024,EP,Apoio às disciplinas de Modelagem Computacional e Prototipagem na Engenharia Civil,Ensino,Cheng Liang Yee,1
2024,EP,Apoio no desenvolvimento de normas técnicas brasileiras para o concreto de ultra-alto desempenho,Cultura e Extensão,Renata Monte,1
2024,EP,Aprendendo com LEGO: Robótica Educacional como motivador intelectual na educação ativa de estudantes de nível médio e superior,Cultura e Extensão,Edvaldo Simões da Fonseca Junior,1
2024,EP,Arqueometalurgia do processo direto em Araçoiaba,Pesquisa,Fernando Jose Gomes Landgraf,1
2024,EP,AVALIAÇÃO  DA  SELEÇÃO  DE  PARÂMETROS  INCLUÍDOS  NA MODELAGEM BIM APLICADA A INFRAESTRUTURA,Pesquisa,Sérgio Leal Ferreira,1
2024,EP,Avaliação de propriedades hidrodinâmicas de concretos porosos reforçados com fibras,Pesquisa,Fábio Cunha Lofrano,1
2024,EP,Avaliação dos arranjos de sensores para monitoramento via sensoriamento WiFi,Pesquisa,Cíntia Borges Margi,1
2024,EP,Barco Urbano de Passageiros para o Transporte Hidroviário no Município de São Paulo,Cultura e Extensão,Jordi Mas Soler,1
2024,EP,CARACTERIZAÇÃO DAS PROPRIEDADES MECÂNICAS E COMPORTAMENTO DE BLOCOS VAZADOS DE CONCRETO POR MEIO DE ENSAIOS NÃO DESTRUTIVOS,Pesquisa,Cláudius de Sousa Barbosa,1
2024,EP,CARACTERIZAÇÃO NO DOMÍNIO DO TEMPO E DA FREQUÊNCIA DE SENSORES DE GÁS BASEADOS EM ÓXIDO DE ESTANHO E EM NANOTUBOS DE CARBONO,Pesquisa,Elisabete Galeazzo,1
2024,EP,Caracterização tecnológica de minério fosfatado por técnicas espectrométricas,Pesquisa,Carina Ulsen,1
2024,EP,Censo politécnico sobre bem estar e saúde mental: um recorte do departamento de engenharia de construção civil,Inclusão e Pertencimento,Renata Monte,1
2024,EP,Censo politécnico sobre bem-estar e saúde mental: um recorte do Departamento de Engenharia Mecânica,Inclusão e Pertencimento,Marlon Sproesser Mathias,1
2024,EP,Censo politécnico sobre bem-estar e saúde mental: um recorte do departamento de Engenharia Mecatrônica e de Sistemas Mecânicos,Inclusão e Pertencimento,Celso Massatoshi Furukawa,2
2024,EP,Censo politécnico sobre bem-estar e saúde mental: um recorte do departamento PSI,Inclusão e Pertencimento,Bruno Cavalcante de Souza Sanches,2
2024,EP,Ciência de Dados aplicada ao InovaLab@POLI-Elétrica,Ensino,Fernando Josepetti Fonseca,2
2024,EP,COMPARAÇÃO DA QUALIDADE DOS SISTEMAS GNSS UTILIZANDO FERRAMENTAS DE PROCESSAMENTO OFFLINE E ONLINE,Pesquisa,Edvaldo Simões da Fonseca Junior,1
2024,EP,Comparação de Horas de Aula e Grades Curriculares entre Cursos de Engenharia Civil do Exterior e do Brasil,Ensino,Augusto Camara Neiva,1
2024,EP,"Concepção e preparação de palestras sobre a carreira de Engenharia Elétrica para alunos do
Ensino Médio",Cultura e Extensão,Giovanni Manassero Junior,1
2024,EP,Criação de Material de Apoio às Disciplinas PEF3307 e PMR-3320,Ensino,Ronaldo Carrion,1
2024,EP,Criação de Material Didático de Proteção e Automação de Sistemas Elétricos Utilizando Simulador Digital de Tempo Real,Ensino,Giovanni Manassero Junior,1
2024,EP,Criação de modelos 3D utilizando ferramentas computacionais para apoio da disciplina de Métodos de Lavra Subterrânea,Ensino,Anna Luiza Marques Ayres da Silva,1
2024,EP,DESEMPENHO FUNCIONAL E AMBIENTAL DA FASE DE USO DE PAVIMENTOS RODOVIÁRIOS,Pesquisa,Kamilla Vasconcelos Savasini,1
2024,EP,Desenvolvimento de Ferramentas para Automatização de Exercícios Práticos em Disciplinas de Sistemas Operacionais,Ensino,Artur Jordão Lima Correia,1
2024,EP,Desenvolvimento de hardware de baixo custo para aquisição e compressão de sinais em FPGA/ASICs para aplicações em física,Pesquisa,Bruno Cavalcante de Souza Sanches,1
2024,EP,Desenvolvimento de Materiais Cerâmicos Utilizando Resíduos da Construção Civil,Pesquisa,Andre Luiz da Silva,1
2024,EP,Desenvolvimento de Novos Materiais Didáticos para as disciplinas Engenharia de Energia Hidroletrica e Engenharia de Energia Solar Fotovoltica,Ensino,Jose Aquiles Baesso Grimoni,1
2024,EP,Desenvolvimento de produtos e protótipos por alunos de graduação no INOVALAB@POLI,Ensino,Davi Noboru Nakano,2
2024,EP,Desenvolvimento de Robô paralelo com sistema de acionamento por cabos,Ensino,Tarcisio Antonio Hess Coelho,2
2024,EP,Desenvolvimento de simuladores para treinamento de procedimentos de profissionais da área da saúde com Realidade Virtual,Pesquisa,Ricardo Nakamura,1
2024,EP,DESENVOLVIMENTO DE SINGLE BOARD COMPUTER ABERTA PARA IoT,Cultura e Extensão,Marcelo Knorich Zuffo,1
2024,EP,Desenvolvimento de sistema eletroeletrônico para automação de farmácia hospitalar,Pesquisa,João Francisco Justo Filho,1
2024,EP,Desenvolvimento e aplicação da IA generativa na Educação em nível superior,Ensino,Clovis Armando Alvarenga Netto,1
2024,EP,DESSALINIZAÇÃO DE ÁGUA SALOBRA OU SALINA POR ENERGIA SOLAR,Pesquisa,José Roberto Simões Moreira,1
2024,EP,Detecção de Falhas em Turbinas Eólicas Utilizando Técnicas de Inteligência Artificial Supervisionadas e Não Supervisionadas,Pesquisa,Arthur Henrique de Andrade Melani,1
2024,EP,DETERMINAÇÃO DAS PROPRIEDADES GEOTÉCNICAS DE REJEITO DE MINERAÇÃO DE FERRO PARA REUSO EM OBRAS CIVIS,Pesquisa,Maria Eugênia Gimenez Boscov,1
2024,EP,Determinantes do Engajamento Acadêmico no curso de Engenharia de Produção: Um Estudo de Caso na Escola Politécnica,Ensino,Ana Paula Franco Paes Leme Barbosa,1
2024,EP,Diagnóstico da ventilação natural de uma habitação de interesse social frente a necessidades básicas dos moradores,Cultura e Extensão,Fernando Akira Kurokawa,1
2024,EP,Difusão da IA generativa na Educação,Cultura e Extensão,Clovis Armando Alvarenga Netto,1
2024,EP,Digital Twin - Abordagem de Sistemas Híbridos Aplicados à Modelagem de Agroindústria,Pesquisa,Paulo Eigi Miyagi,1
2024,EP,DINÂMICA DE FINANCIAMENTO DE MINERAÇÃO DE PEQUENA ESCALA,Cultura e Extensão,Giorgio Francesco Cesare de Tomi,1
2024,EP,Elaboração de especificações gráficas para material didático voltadas à inclusão e acessibilidade no ensino superior,Inclusão e Pertencimento,Fábio Cunha Lofrano,1
2024,EP,Elaboração de material didático para a utilização de uma ferramenta de CAD na disciplina de representação gráfica do curso de mecatrônica,Ensino,Fernando Akira Kurokawa,1
2024,EP,ENSINO DE GRADUAÇÃO EM ENGENHARIA DE CONSTRUÇÃO CIVIL BASEADO EM APRENDIZAGEM POR PROJETO,Ensino,Luiz Reynaldo de Azevedo Cardoso,1
2024,EP,ENSINO DE REVISÃO SISTEMÁTICA: METODOLOGIA E APLICAÇÃO,Ensino,Ana Carolina Russo,1
2024,EP,Esquemas de redundância e integração com bases de dados em sistemas de automação industrial,Pesquisa,Milana Lima dos Santos,1
2024,EP,Estamos juntos: gamificação inclusiva para superar os desafios do Biênio da Engenharia,Inclusão e Pertencimento,Milana Lima dos Santos,1
2024,EP,ESTRUTURAS NA ARQUITETURA I: PROPOSTA PARA APOIO AOS DOCENTES E À ELABORAÇÃO DE MATERIAL DIDÁTICO,Ensino,Cláudius de Sousa Barbosa,1
2024,EP,Estudo do comportamento estrutural de sistemas de bambu engenheirado laminado,Pesquisa,Leila Cristina Meneghetti Valverdes,1
2024,EP,Estudo do Transistor Forksheet e suas Aplicações,Pesquisa,João Antonio Martino,1
2024,EP,"ESTUDO E SISTEMATIZAÇÃO DE MÉTODOS E MÉTRICAS URBANAS APLICÁVEIS A PLANEJAMENTO DE BAIRROS, APLICÁVEIS AO MUNICÍPIO DE SÃO PAULO",Cultura e Extensão,Karin Regina de Castro Marins,1
2024,EP,Estudo eletroquímico da interação entre a pirita com o aço-carbono em meio contendo coletor xantato,Pesquisa,Jean Vicente Ferrari,1
2024,EP,ESTUDO OPERACIONAL E PRÁTICO PARA A INTEGRAÇÃO DO TRANSPORTE URBANO DE CARGAS NO PLANEJAMENTO EM ÁREAS DE ADENSAMENTO URBANO DE SÃO PAULO,Pesquisa,Karin Regina de Castro Marins,1
2024,EP,Explorando a Engenharia de Materiais na Escola Politécnica: Ações de Divulgação,Cultura e Extensão,Patrícia Schmid Calvão,1
2024,EP,Explorando Metodologias Ativas para Engajamento e Aprendizagem em Ciência e Engenharia de Materiais,Ensino,Patrícia Schmid Calvão,1
2024,EP,Ferramenta de análise da Fibrilação Atrial em eletrocardiogramas: Extração do QRS e cálculo do espectro.,Cultura e Extensão,Renata Valeri de Freitas,1
2024,EP,Ferramentas de simulação: uso em disciplinas de Eletricidade e Automação,Ensino,Milana Lima dos Santos,1
2024,EP,"Fronteiras da Indústria de Papel e Celulose no Brasil, Análise de Viabilidade Econômica de uma Nova Fábrica no Estado da Arte",Pesquisa,Manoel Rodrigues Neves,1
2024,EP,Geotecnologias aplicadas ao planejamento e infraestrutura de transportes,Pesquisa,Diego Bogado Tomasiello,1
2024,EP,"Gestão da Cultura: Contratos de Gestão da Secretaria de Cultura, Economia e Indústrias Criativas do Estado de São Paulo",Pesquisa,Davi Noboru Nakano,1
2024,EP,Identificação de relações causais entre o conteúdo conceitual das provas e as notas dos alunos,Pesquisa,Flavius Portella Ribas Martins,1
2024,EP,Identificaçãoo de Períodos Críticos na Regularização de Redes Neurais,Pesquisa,Artur Jordão Lima Correia,1
2024,EP,Ignição Assistida por Plasma para Aplicação em Motores de Combustão Interna,Pesquisa,Ronaldo Domingues Mansano,1
2024,EP,Iluminação na mineração subterrânea,Pesquisa,Anna Luiza Marques Ayres da Silva,1
2024,EP,Impacto de alagamentos na operação de transporte público por ônibus,Pesquisa,Cassiano Augusto Isler,1
2024,EP,Implementação de estratégias de aprendizagem ativa para disciplinas de planejamento e operação de transportes da Escola Politécnica,Ensino,Mateus Humberto Andrade,1
2024,EP,Implementação do número de Womersley na ferramenta OpenFOAM para modelagem hemodinâmica de vasos sanguíneos,Pesquisa,Fernando Akira Kurokawa,1
2024,EP,Influência de vazios entre camadas no desempenho mecânico de elementos de concreto produzidos com impressão 3D,Pesquisa,Renata Monte,1
2024,EP,INSTALAÇÃO E USO DE UM BIODIGESTOR ANAERÓBIO NA COMUNIDADE SÃO REMO PARA USO DO BIOGÁS EM UMA COZINHA COMUNITÁRIA COM BASE NA EXP. DESENV. NO IEE-USP,Cultura e Extensão,Ronan Cleber Contrera,2
2024,EP,Interface Tangível para Interação Imersiva via Web,Pesquisa,Romero Tori,1
2024,EP,Investigação experimental e descrição termodinâmica do sistema Mo   Nb   Zr (Molibdênio   Nióbio   Zircônio),Pesquisa,Claudio Geraldo Schön,1
2024,EP,Levantamento das Taxas de Evasão do Curso de Engenharia Mecânica da EPUSP no Período 2020-2024 e Medidas Possíveis para sua Redução,Inclusão e Pertencimento,Roberto Ramos Junior,1
2024,EP,Localização de falhas em linhas de transmissão de interconexões de parques eólicos na rede Básica de Transmissão,Pesquisa,Silvio Giuseppe Di Santo,1
2024,EP,Manual de Gases em Minas Subterrâneas,Cultura e Extensão,Anna Luiza Marques Ayres da Silva,1
2024,EP,Manutenção de uma Plataforma Web de Acesso Remoto ao Laboratório LabDig,Ensino,Bruno de Carvalho Albertini,1
2024,EP,Mecanização de colheita de frutas - Continuação,Pesquisa,Oswaldo Horikawa,1
2024,EP,Métodos Autossupervisionados de Representação do Sinal de Voz baseados em Aprendizagem Profunda,Pesquisa,Miguel Arjona Ramirez,1
2024,EP,Mineração Responsável: Avaliação da Eficácia dos Sistemas Anticolisão em Operações a Céu Aberto,Pesquisa,Giorgio Francesco Cesare de Tomi,1
2024,EP,Modelagem de componentes no contexto do conjunto na disciplina PCC3100 Representação Gráfica para Projeto,Ensino,Joao Roberto Diego Petreche,1
2024,EP,Modelagem de Transistores BE SOI MOSFET,Cultura e Extensão,João Antonio Martino,1
2024,EP,Modelos de negócios circulares com inclusão social nos setores têxtil e eletroeletrônico,Pesquisa,Roberta de Castro Souza Piao,1
2024,EP,Nanoengenharia Assistida por Computador,Ensino,Daniela Andrade Damasceno,1
2024,EP,O PROCESSO DE TOMADA DE DECISÃO EM SISTEMAS ESTRATÉGICOS,Pesquisa,Elsa Vásquez Alvarez,1
2024,EP,O USO DO MYOSCILLOSCOPE EM DISCIPLINAS DA ENGENHARIA ELÉTRICA: APRIMORAMENTOS DE HARDWARE E SOFTWARE,Ensino,Elisabete Galeazzo,1
2024,EP,Obtenção de um Guia Técnico para Análise e Classificação de Poços Descomissionados para Serem Usados em Captura e Armazenamento de Carbono,Cultura e Extensão,Nara Angélica Policarpo,1
2024,EP,Oportunidades para a Aplicação de Hidrogênio Verde como Vetor para o Armazenamento de Energia no Contexto Brasileiro,Pesquisa,Juan Carlos Cebrian Amasifen,1
2024,EP,Panorama de produção científica tecnológica no programa de pós-doutorado na Poli-USP (2021 a 2024).,Cultura e Extensão,Jean Vicente Ferrari,1
2024,EP,PCSOL - Programa de cálculos solarimétricos,Ensino,José Roberto Simões Moreira,1
2024,EP,Pesquisa exploratória para o desenvolvimento de uma solução tecnológica para descontaminação de mercúrio em rejeitos de ouro da pequena mineração,Cultura e Extensão,Ana Carolina Russo,1
2024,EP,PLANEJAMENTO DE LAVRA PARA TRANSIÇÃO DE MINA A CÉU ABERTO PARA SUBTERRÂNEA COM O USO DO MÉTODO DE BLOCK CAVING,Ensino,Giorgio Francesco Cesare de Tomi,1
2024,EP,Plataforma  Experimental  e  Proposta  de  Experimentos  para  as  novas disciplinas  Eletrônica de Potência 1 e,Ensino,Lourenço Matakas Junior,2
2024,EP,Plataforma Experimental e Proposta de Experimentos para as novas disciplinas Eletrônica de Potência 1 e 2,Ensino,Wilson Komatsu,2
2024,EP,PLATAFORMA PARA AQUISIÇÃO DE SINAIS DE SENSORES EM SMARTPHONES PARA APLICAÇÕES DIDÁTICAS,Ensino,Vitor Heloiz Nascimento,1
2024,EP,Portal  Educação Imersiva,Cultura e Extensão,Romero Tori,2
2024,EP,POTENCIALIZANDO O ENSINO EM ENGENHARIA COM METODOLOGIA DE ENSINO-APRENDIZAGEM ATIVA EM SALA DE AULA,Ensino,Elsa Vásquez Alvarez,1
2024,EP,Produção de curativos feitos de nanocelulose bacteriana provinda de bactérias de Kombucha e Jun,Pesquisa,Guilherme Frederico Bernardo Lenz e Silva,1
2024,EP,Produção de Materiais Didáticos para Uso na Disciplina   Materiais para Aplicações em Energias Limpas e Renováveis,Ensino,Andre Luiz da Silva,1
2024,EP,Produção de vídeos didáticos para subsidiar práticas laboratoriais em engenharia hidráulica,Ensino,Fábio Cunha Lofrano,1
2024,EP,Projeto  POLI para TODOS  | Apresentação da Carreira Engenharia 8a. Edição.,Cultura e Extensão,Antonio Marcos de Aguirra Massola,2
2024,EP,Projeto de Carro Eletrico Solar - 2a fase,Pesquisa,Jose Aquiles Baesso Grimoni,1
2024,EP,Projeto de desenvolvimento de uma ferramenta de censo dos alunos de Engenharia,Inclusão e Pertencimento,Jose Aquiles Baesso Grimoni,2
2024,EP,Projeto POLIS: Ações de Inclusão e Pertencimento para uma Poli Plural,Inclusão e Pertencimento,Cleyton de Carvalho Carneiro,2
2024,EP,PROPOSTA DE CURRICULARIZAÇÃO DA EXTENSÃO: CONSTRUÇÃO DE  MACROMODELOS DE TRÁFEGO - ESTUDO DE CASO NA CIDADE DE SANTO ANDRÉ,Cultura e Extensão,Claudio Luiz Marte,1
2024,EP,Propriedades Dinâmicas de Estruturas Porosas de PLA Produzidas por Impressão 3D (FDM): Influência das Condições de Processamento,Pesquisa,Patrícia Schmid Calvão,1
2024,EP,Propulsor Elétrico Auxiliar para Cadeira de Rodas,Pesquisa,Celso Massatoshi Furukawa,1
2024,EP,REALIDADE VIRTUAL IMERSIVA COMO FERRAMENTA DE INCLUSÃO DIGITAL NO PROJETO DA INFRAESTRUTURA DE TRANSPORTES,Inclusão e Pertencimento,Claudio Luiz Marte,1
2024,EP,Renovando espaços físicos dos restaurantes,Cultura e Extensão,Sérgio Leal Ferreira,1
2024,EP,Revestimentos resistentes ao desgaste processados por sinterização à plasma em substrato de ferro fundido,Pesquisa,Juliane Ribeiro da Cruz Alves,1
2024,EP,Robô bio-inspirado com locomoção de uma cobra,Pesquisa,Tarcisio Antonio Hess Coelho,1
2024,EP,Seleção da posição de cilindros auxiliares visando coleta de energia,Pesquisa,Rafael dos Santos Gioria,1
2024,EP,Seleção de Estratégias de Produção de Petróleo Visando Minimizar a Emissão de CO2,Pesquisa,Marcio Augusto Sampaio Pinto,1
2024,EP,Sincronização de neurônios a partir do modelo de Hindmarsh-Rose com sinapse química,Pesquisa,Marcio Eisencraft,1
2024,EP,Swarm Computing aplicado a Cidades Inteligentes: pesquisa e desenvolvimento de uma rede de vigilância colaborativa para grandes centros urbanos,Pesquisa,Marcelo Knorich Zuffo,1
2024,EP,Temas da Engenharia com Contextualização Histórica,Cultura e Extensão,Ronaldo Carrion,1
2024,EP,TRATAMENTO DE LIXIVIADOS DE ATERROS SANITÁRIOS VISANDO REMOÇÃO E RECUPERAÇÃO DE NITROGÊNIO,Pesquisa,Ronan Cleber Contrera,1
2024,EP,Uma abordagem Dinâmica para o Ensino de Conceitos Básicos de Eletricidade e Automação em Escolas Públicas,Cultura e Extensão,Juan Carlos Cebrian Amasifen,2
2024,EP,USPolis   Sistema para Alocação e Gestão de Salas de Aula,Ensino,Fabio Levy Siqueira,1
2024,EP,Utilização do laboratório Fábrica do Futuro 4.0 em atividades didáticas,Ensino,Eduardo de Senzi Zancul,1
2024,EP,Validação de Novo Protótipo para Automatizar Testes de Heterogeneidade de Minérios,Pesquisa,Ana Carolina Chieregati,1
2024,EP,Validação de uma metodologia integrada e de baixo custo para a avaliação da aplicabilidade de pré-concentração e seus impactos na cominuição,Pesquisa,Maurício Guimarães Bergerman,1
2024,EP,Validação e aplicação da modelagem computacional da interação fluído-sólido por método de partículas,Pesquisa,Cheng Liang Yee,1
2024,EP,Validando um instrumento de coleta de dados para analisar a performance do trabalhador a partir de um modelo sistêmico,Pesquisa,Ana Paula Franco Paes Leme Barbosa,1
2024,EP,Valorização de rejeito da carcinicultura: Preparação e caracterização de derivados da quitina e da quitosana,Pesquisa,Wang Shu Hui,1
2024,ESALQ,A história da ciência da engenharia e a química na mecanização e agricultura.,Pesquisa,Marcos Milan,1
2024,ESALQ,A segurança alimentar de base comunitária para promoção da dignidade menstrual de mulheres periféricas em Piracicaba.,Cultura e Extensão,Odaléia Telles Marcondes Machado Queiroz,1
2024,ESALQ,A variedade de cana-de-açúcar modula a ação dos microrganismos promotores de crescimento?,Pesquisa,Carlos Antonio Costa do Nascimento,1
2024,ESALQ,A violência de gênero e suas influências na carreira: um olhar para mulheres em situação de vulnerabilidade,Pesquisa,Heliani Berlato dos Santos,1
2024,ESALQ,"Ação de Orientação e Comunicação sobre o Programa de Apoio, Permanência e Formação Estudantil - PAPFE 2024/2025",Inclusão e Pertencimento,Maria Carolina Quecine Verdi,1
2024,ESALQ,Ações de Redução de Emissões de Gases do Efeito Estufa para o campus  Luiz de Queiroz /USP/Piracicaba,Pesquisa,Carlos Eduardo Pellegrino Cerri,1
2024,ESALQ,Ações para Articulação da Extensão na ESALQ/USP,Cultura e Extensão,Antonio Carlos de Azevedo,1
2024,ESALQ,"Ações para conviver, pertencer e se sentir seguro no campus  Luiz de Queiroz",Inclusão e Pertencimento,Taciana Villela Savian,1
2024,ESALQ,"Ações preventivas, educativas e de monitoramento do gênero Aedes no campus  Luiz de Queiroz",Cultura e Extensão,Pedro Takao Yamamoto,2
2024,ESALQ,Acolhimento e Pertencimento na ESALQ/USP: Recepção e Ações contínuas para Integração,Inclusão e Pertencimento,Thiago Liborio Romanelli,1
2024,ESALQ,Adição de resíduos orgânicos e fitorremediação de bário em solos alagados,Pesquisa,Jussara Borges Regitano,1
2024,ESALQ,ANÁLISE  BIBLIOMÉTRICA SOBRE AS DIFERENTES METODOLOGIAS CERTIFICADORAS DE CRÉDITO DE CARBONO,Pesquisa,Patricia Angélica Alves Marques,1
2024,ESALQ,"Análise comportamental de ovinos: integração entre sensor de aceleração, análise de imagem e inteligência artificial",Pesquisa,Késia Oliveira da Silva Miranda,1
2024,ESALQ,Análise da Decomposição da Fitomassa em Plantas de Cobertura e Liberação de Nitrogênio em Plantio Direto,Pesquisa,Giovana Ghisleni Ribas,1
2024,ESALQ,Análise da interação da abelha Jataí com a vegetação - desenvolvimento de um calendário floral para o planejamento de pasto melípona,Pesquisa,Ciro Abbud Righi,1
2024,ESALQ,Análise da Viabilidade do Tratamento dos Resíduos Sólidos Orgânicos do Restaurante Universitário do Campus  Luiz de Queiroz,Pesquisa,Carlos Eduardo de Freitas Vian,1
2024,ESALQ,Análise da viabilidade econômica e financeira para implantação e operação de um centro equoterápico no município de Piracicaba-SP,Pesquisa,Roberto Arruda de Souza Lima,1
2024,ESALQ,Análise das políticas de segurança alimentar em Municípios da Região Metropolitana de Piracicaba: Do diagnóstico aos indicadores de resultados,Pesquisa,Silvia Helena Galvao de Miranda,1
2024,ESALQ,Análise das variações do tamanho de partícula da dieta de bovinos em confinamento: Impacto da Raça e do Nível de Fibra,Pesquisa,Dante Pazzanese Duarte Lanna,1
2024,ESALQ,Análise de crescimento de cultivares de trigo tropical semeado na safra e segunda safra agrícola,Pesquisa,Jose Laercio Favarin,1
2024,ESALQ,Análise de crescimento de duas espécies de amendoim forrageiro em resposta a diferentes intensidades de desfolhação,Pesquisa,Carlos Guilherme Silveira Pedreira,1
2024,ESALQ,Análise de Indicadores e Práticas ESG no Agronegócio Brasileiro: Um Panorama sobre Sustentabilidade Ambiental,Pesquisa,Maria Paula Vieira Cicogna Abreu,1
2024,ESALQ,Análise do desempenho de novas tecnologias que podem otimizar a fertilização mineral em plantações florestais,Pesquisa,Luciana Duque Silva,1
2024,ESALQ,ANÁLISE ECONÔMICA E AMBIENTAL DE LAVOURAS DE SOJA NO BRASIL,Cultura e Extensão,Giovana Ghisleni Ribas,1
2024,ESALQ,Análise estatística aplicada à dinâmica de insetos florestais,Pesquisa,Marcelo Andrade da Silva,1
2024,ESALQ,Análise exploratória sobre o emprego dos profissionais de nível técnico no agronegócio brasileiro,Pesquisa,Nicole Renno Castro,1
2024,ESALQ,Análise histopatológica da interação Rubus idaeus cv. Heritage-Aculeastrum americanum sob duas temperaturas,Pesquisa,Beatriz Appezzato da Gloria,1
